Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 1	Area Sample 1	#Peptides	#Unique	#Spec Sample 1	PTM	Avg. Mass	Description
760	1481	HAPDOO_00374	214,13	13	13	6,5E+05	6	1	14	Deamidation (NQ); Oxidation (M)	64654	succinate dehydrogenase flavoprotein subunit
770	583	DHPIBI_02206	239,27	30	30	1,8E+05	9	1	14	Carbamidomethylation; Oxidation (M)	54929	Fumarate hydratase class I
841	2141	FCFFJI_00573	170,19	37	37	3,5E+09	4	4	13	Deamidation (NQ); Oxidation (M)	30579	THxN family PEP-CTERM protein
811	1511	HHKEMD_02891	157,64	17	17	5,9E+08	5	2	13	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	43085	elongation factor Tu
810	1429	LLHKPE_00666	250,01	65	65	5,8E+08	7	7	13	Carbamidomethylation; Oxidation (M)	16507	thioredoxin-dependent peroxiredoxin
812	1697	FCFFJI_02486	214,67	35	35	5,0E+08	7	7	13	Carbamidomethylation; Deamidation (NQ)	22435	Prepilin-type N-terminal cleavage/methylation domain-containing protein
824	1130	AIFLKA_00940	249,27	29	29	4,3E+08	7	7	13	Deamidation (NQ)	40658	Porin domain-containing protein
817	1153	FCFFJI_02066	234,12	49	49	3,5E+08	6	6	13	Carbamidomethylation	22562	YbhB/YbcL family Raf kinase inhibitor-like protein
857	1701	LLHKPE_03822	181,73	42	42	2,8E+08	5	5	13		20636	Cytochrome c4
839	1358	FCFFJI_01183	214,62	52	52	2,5E+08	6	6	13		17761	Universal stress protein
846	1094	LLHKPE_00765	203,37	68	68	2,5E+08	7	7	13	Deamidation (NQ)	15547	DUF1134 domain-containing protein
852	880	HKHPLO_02008	223,1	56	56	2,4E+08	9	9	13	Carbamidomethylation; Deamidation (NQ)	42634	OmpA family protein
827	2057	FCFFJI_01925	176,97	49	49	2,4E+08	5	5	13		15855	CBS domain-containing protein
843	658	FCFFJI_01327	195,01	41	41	2,3E+08	10	10	13	Deamidation (NQ)	42468	Multidrug efflux pump subunit AcrA
831	742	FCFFJI_00911	214,77	26	26	1,7E+08	8	8	13	Carbamidomethylation	48807	Methyl-accepting chemotaxis protein
858	794	FCFFJI_00473	235,83	37	37	1,6E+08	8	8	13	Carbamidomethylation	42498	ABC transporter substrate-binding protein
850	1722	FCFFJI_01988	203,31	55	55	1,6E+08	6	5	13	Carbamidomethylation; Deamidation (NQ)	14736	30S ribosomal protein S6
834	973	LGNCKJ_01774	189,85	40	40	1,6E+08	7	7	13	Oxidation (M)	35282	PEP-CTERM sorting domain-containing protein
862	1111	FCFFJI_01176	180,45	55	55	1,4E+08	8	8	13		31207	Tim44 domain-containing protein
856	1355	FCFFJI_01332	199,65	43	43	1,3E+08	7	7	13		24608	DUF484 domain-containing protein
855	1322	JABIIP_02360	223,25	38	38	1,2E+08	6	4	13	Deamidation (NQ)	26027	Superoxide dismutase
805	912	LLHKPE_03888	183,4	49	49	1,2E+08	7	7	13	Deamidation (NQ)	33387	Alcohol dehydrogenase zinc-binding domain protein
844	938	LLHKPE_03531	214,51	20	20	1,1E+08	8	8	13		63238	Heat shock protein 70
842	550	LLHKPE_03765	197,86	58	58	9,7E+07	9	9	13	Carbamidomethylation	34591	NAD-dependent epimerase/dehydratase
803	395	FCFFJI_00952	182,83	34	34	9,3E+07	11	11	13		51400	S41 family peptidase
828	411	FCFFJI_00794	229,65	26	26	9,2E+07	11	11	13		67947	Chemotaxis protein CheA
860	1367	LLHKPE_02941	225,58	55	55	8,5E+07	7	7	13	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	16960	6 7-dimethyl-8-ribityllumazine synthase
819	419	FCFFJI_01798	213,15	26	26	8,3E+07	10	8	13	Carbamidomethylation	59989	Electron transfer flavoprotein-ubiquinone oxidoreductase
851	650	FCFFJI_01038	159,59	30	30	7,8E+07	9	9	13	Deamidation (NQ)	47035	Acetyl-CoA hydrolase/transferase family protein
799	503	FCFFJI_01859	225,03	25	25	7,7E+07	10	10	13		50369	putative periplasmic serine endoprotease DegP-like
859	1124	FCFFJI_01399	195,6	19	19	7,3E+07	7	7	13		60662	Membrane protein insertase YidC
806	405	LLHKPE_00612	199,21	36	36	6,6E+07	10	8	13		57984	Putative AMP-dependent synthetase and ligase  exosortase system type 1 associated
813	478	LLHKPE_03359	181,8	24	24	6,5E+07	10	8	13		57516	dihydrolipoyllysine-residue acetyltransferase
864	1737	FCFFJI_00487	190,83	78	78	6,3E+07	6	6	13		12051	ribosome hibernation-promoting factor  HPF/YfiA family
830	596	FCFFJI_00788	205,44	36	36	6,0E+07	8	8	13	Deamidation (NQ)	38521	Protein-glutamate methylesterase/protein-glutamine glutaminase
815	769	JABIIP_03153	190,06	29	29	6,0E+07	7	5	13	Deamidation (NQ); Oxidation (M)	37685	Cytochrome-c peroxidase
791	368	FCFFJI_02074	193,59	14	14	5,9E+07	10	10	13	Carbamidomethylation	104247	isoleucine--tRNA ligase
829	534	FCFFJI_02230	187,14	28	28	5,8E+07	10	10	13	Carbamidomethylation	53833	anthranilate synthase component I
821	766	LLHKPE_03992	224,19	25	25	5,8E+07	8	8	13	Carbamidomethylation; Deamidation (NQ)	63601	HAF repeat-containing protein
848	1201	LLHKPE_02495	163,68	23	23	5,6E+07	6	6	13		38231	Putative TRAP transporter solute receptor  TAXI family
826	1618	LGNCKJ_01644	221,18	53	53	5,1E+07	7	2	13	Deamidation (NQ); Oxidation (M)	15487	peptidoglycan-binding protein LysM
837	1045	LGNCKJ_02067	172,21	29	29	5,0E+07	8	2	13	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	28016	enoyl-CoA hydratase
795	495	LLHKPE_03053	198,58	20	20	4,3E+07	9	9	13		70028	ABC-type oligopeptide transport system  periplasmic component
807	568	FCFFJI_00715	220,93	18	18	4,2E+07	9	9	13	Carbamidomethylation; Deamidation (NQ)	85876	Phenylalanine--tRNA ligase beta subunit
794	410	LLHKPE_00645	188,37	13	13	4,2E+07	10	7	13	Carbamidomethylation	121137	fused isobutyryl-CoA mutase/GTPase IcmF
797	588	LLHKPE_03268	181,53	20	20	4,0E+07	8	8	13	Carbamidomethylation	57014	Methyltransferase regulatory domain-containing protein
833	943	FCFFJI_00883	183,72	26	26	4,0E+07	8	8	13	Deamidation (NQ)	47727	TolC family outer membrane protein
863	1420	LLHKPE_03456	158,76	48	48	4,0E+07	6	5	13	Carbamidomethylation; Deamidation (NQ)	34115	thioredoxin-disulfide reductase
801	675	LLHKPE_00603	210,75	19	19	3,8E+07	8	8	13	Carbamidomethylation	82960	type VI secretion system Vgr family protein
836	1009	FCFFJI_00194	164,41	24	24	3,6E+07	7	7	13	Carbamidomethylation	44630	OmpA family protein
792	333	LLHKPE_03683	198,94	19	19	3,5E+07	11	11	13	Carbamidomethylation	105629	valine--tRNA ligase
861	2787	LLHKPE_00087	134,33	37	37	2,9E+07	3	3	13		12492	preprotein translocase subunit YajC
793	371	LLHKPE_01634	180,3	17	17	2,7E+07	10	8	13		102370	preprotein translocase subunit SecA
814	660	JABIIP_00348	182,98	22	22	2,2E+07	8	4	13	Carbamidomethylation; Deamidation (NQ)	60836	Putative AMP-dependent synthetase and ligase
808	673	LLHKPE_00296	165,05	21	21	1,3E+07	7	5	13		67061	arginine--tRNA ligase
816	926	AIFLKA_00958	205,43	43	43	1,2E+07	7	2	13	Deamidation (NQ)	32919	cysteine synthase A
849	1278	DCJHLG_02661	188,87	40	40	1,1E+07	6	2	13	Carbamidomethylation; Deamidation (NQ)	28799	RES domain-containing protein
847	1128	JABIIP_01113	151,08	33	33	9,5E+06	5	2	13	Carbamidomethylation; Deamidation (NQ)	31302	pyridoxal 5'-phosphate synthase lyase subunit PdxS
854	1314	JABIIP_00247	195,41	14	14	6,0E+06	7	2	13		64228	Acyl-CoA dehydrogenase
835	998	LGNCKJ_01695	224,81	26	26	3,3E+06	8	1	13	Deamidation (NQ)	39854	Branched-chain amino acid ABC transporter substrate-binding protein
845	952	JABIIP_01231	206,52	32	32	2,4E+06	7	1	13	Carbamidomethylation	32135	F0F1 ATP synthase subunit gamma
840	1505	HKHPLO_00837	166,14	20	20	7,9E+05	6	1	13	Oxidation (M)	32909	30S ribosomal protein S2
823	1127	LGNCKJ_00842	190,55	22	22	7,1E+05	6	1	13	Carbamidomethylation; Oxidation (M)	47903	NADH-quinone oxidoreductase subunit D
923	5502	FCFFJI_02670	113,73	9	9	4,5E+08	2	2	12	Deamidation (NQ)	25747	PEP-CTERM protein-sorting domain-containing protein
904	1352	FCFFJI_01578	175,21	70	70	3,0E+08	6	6	12		16023	CBS domain-containing protein
918	1125	LLHKPE_03836	210,19	50	50	2,9E+08	8	6	12	Carbamidomethylation	21520	ubiquinol-cytochrome c reductase iron-sulfur subunit
902	1139	LLHKPE_00513	225	51	51	2,2E+08	8	8	12	Carbamidomethylation	19341	50S ribosomal protein L10
866	576	FCFFJI_01864	235,23	54	54	2,2E+08	9	9	12	Carbamidomethylation	43135	beta-ketoacyl-ACP synthase II
892	1084	FCFFJI_02070	180,8	34	34	2,0E+08	6	6	12		25986	SDR family NAD(P)-dependent oxidoreductase
907	883	FCFFJI_01797	222,28	43	43	1,8E+08	9	9	12		28274	enoyl-ACP reductase FabI
876	699	LLHKPE_02768	195,89	38	38	1,6E+08	8	7	12	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	38210	class I fructose-bisphosphate aldolase
895	609	FCFFJI_02644	200,86	20	20	1,5E+08	8	8	12	Deamidation (NQ)	62056	FAD-dependent oxidoreductase
939	2770	FCFFJI_01855	198,09	42	42	1,3E+08	6	6	12	Deamidation (NQ)	12856	DUF4845 domain-containing protein
874	573	FCFFJI_01530	219,05	39	39	1,3E+08	9	9	12	Deamidation (NQ)	55339	PEP-CTERM sorting domain-containing protein
882	1756	LGNCKJ_02353	145,71	45	45	1,3E+08	4	4	12	Carbamidomethylation; Deamidation (NQ)	16770	Calcium:proton antiporter
930	1351	LLHKPE_03825	200,32	51	51	1,2E+08	8	8	12	Carbamidomethylation	23828	Thiol:disulfide interchange protein
889	510	FCFFJI_02065	232,34	38	38	1,2E+08	9	9	12	Carbamidomethylation	54922	CHAD domain-containing protein
921	1535	FCFFJI_02284	187,81	28	28	1,1E+08	6	6	12	Carbamidomethylation; Deamidation (NQ)	23501	adenylate kinase
879	604	LLHKPE_03884	192,76	26	26	1,1E+08	8	8	12	Carbamidomethylation; Deamidation (NQ)	49889	phosphomannomutase
906	726	FCFFJI_00503	204,33	36	36	1,0E+08	9	9	12	Deamidation (NQ); Oxidation (M)	33341	DUF533 domain-containing protein
869	406	FCFFJI_00453	212	28	28	9,2E+07	9	9	12		57217	DUF853 domain-containing protein
937	1691	LLHKPE_01046	197,64	35	35	9,0E+07	6	6	12		28033	methylmalonyl-CoA decarboxylase
886	676	FCFFJI_01606	230,92	37	37	8,9E+07	8	8	12	Carbamidomethylation	40547	Acetyl-CoA C-acyltransferase
877	1167	LLHKPE_03109	193,32	49	49	8,9E+07	7	6	12		20980	50S ribosomal protein L6
897	623	HAPDOO_02050	202,9	37	37	8,6E+07	9	8	12	Carbamidomethylation	42751	Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein
873	647	LLHKPE_04019	222,89	31	31	8,3E+07	9	9	12	Carbamidomethylation; Deamidation (NQ)	50054	Glycoside hydrolase family 57
920	1357	LLHKPE_00155	206,48	51	51	7,9E+07	7	6	12	Carbamidomethylation	19319	Nitroreductase
915	1012	FCFFJI_00022	187,55	34	34	7,9E+07	8	8	12	Carbamidomethylation	41534	Beta-ketoacyl-ACP synthase III
910	1519	FCFFJI_01490	183,2	24	24	7,8E+07	5	5	12	Carbamidomethylation	38045	3-isopropylmalate dehydrogenase
931	612	LLHKPE_00275	223,99	40	40	7,7E+07	9	8	12	Carbamidomethylation; Deamidation (NQ)	44437	OmpA-like domain-containing protein
899	843	FCFFJI_00609	157,95	27	27	7,5E+07	7	7	12	Carbamidomethylation; Deamidation (NQ)	44210	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
919	1243	FCFFJI_00544	162,54	26	26	7,4E+07	6	6	12	Carbamidomethylation	41078	carbamoyl phosphate synthase small subunit
912	787	LLHKPE_02047	199,53	58	58	7,1E+07	8	7	12	Carbamidomethylation; Oxidation (M)	20730	F0F1 ATP synthase subunit delta
917	1118	FCFFJI_01938	167,2	47	47	6,9E+07	7	7	12	Carbamidomethylation	32255	cysteine synthase CysM
914	1003	JABIIP_01253	209,2	44	44	6,7E+07	7	3	12		20664	TerD family protein
940	2785	JABIIP_01532	135,73	39	39	6,5E+07	3	2	12	Carbamidomethylation; Oxidation (M)	12062	thioredoxin TrxA
888	506	LLHKPE_01822	183,16	20	20	6,4E+07	9	9	12	Deamidation (NQ)	80930	Acetyl-CoA hydrolase
891	980	FCFFJI_02425	221,9	29	29	6,4E+07	7	6	12		45157	Serine hydroxymethyltransferase
933	1347	FCFFJI_00118	195,37	43	43	5,6E+07	7	6	12	Carbamidomethylation; Deamidation (NQ)	26215	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
913	966	PPMOBL_01647	201,68	30	30	5,6E+07	7	7	12	Carbamidomethylation	41508	Porin
883	2204	LLHKPE_00707	140,53	42	42	5,2E+07	4	4	12		13859	Rna binding protein
938	1744	FCFFJI_02227	145,35	62	62	4,9E+07	6	6	12	Deamidation (NQ)	9737	cell division topological specificity factor MinE
935	2177	HKHPLO_01303	164,47	47	47	4,9E+07	5	5	12		12452	DNA-binding protein
924	822	FCFFJI_02048	150,39	34	34	4,9E+07	8	8	12		35122	aspartate carbamoyltransferase catalytic subunit
890	798	FCFFJI_00067	174,64	14	14	4,7E+07	8	7	12	Carbamidomethylation	89140	endopeptidase La
884	546	JABIIP_02684	206,09	18	18	4,7E+07	8	6	12	Carbamidomethylation	62382	dihydrolipoyl dehydrogenase
925	841	FCFFJI_00720	157,9	18	18	4,6E+07	9	7	12		71933	threonine--tRNA ligase
928	1092	LLHKPE_03786	199,9	58	58	4,4E+07	9	9	12	Deamidation (NQ)	21008	Putative lipoprotein
872	540	FCFFJI_02616	192,2	15	15	4,2E+07	9	8	12	Carbamidomethylation	94817	alanine--tRNA ligase
896	622	LLHKPE_02309	202,49	24	24	3,6E+07	9	9	12	Carbamidomethylation	67812	Polyhydroxyalkanoate synthase
868	538	LLHKPE_00665	191,97	19	19	3,5E+07	8	8	12		74262	SDR family oxidoreductase
875	689	LLHKPE_00246	173,78	21	21	3,2E+07	8	7	12	Carbamidomethylation; Deamidation (NQ)	56303	Sigma-54 factor interaction domain-containing protein
867	656	FCFFJI_01394	180,08	12	12	3,1E+07	7	7	12		91706	DNA topoisomerase (ATP-hydrolyzing) subunit B
887	1001	FCFFJI_00597	185,57	14	14	2,6E+07	6	6	12	Deamidation (NQ)	64970	Secretin N-terminal domain-containing protein
878	549	JABIIP_02931	202,42	39	39	2,6E+07	9	3	12	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	40813	Acetyl-CoA C-acetyltransferase
865	566	LLHKPE_03088	163,21	27	27	2,6E+07	9	9	12	Deamidation (NQ)	56303	Nickel-dependent hydrogenase large subunit
926	939	FCFFJI_00890	139,65	20	20	2,4E+07	8	8	12		76835	oligopeptidase A
936	1103	JABIIP_01431	206,06	29	29	2,2E+07	7	3	12	Carbamidomethylation; Deamidation (NQ)	49176	Alpha-amylase
909	1310	LLHKPE_03932	184,6	41	41	2,1E+07	6	5	12	Carbamidomethylation	28839	Acetoacetate decarboxylase
870	586	LLHKPE_03980	194,69	24	24	2,0E+07	9	4	12		63268	Methyl-accepting chemotaxis sensory transducer with TarH sensor
932	1291	DCJHLG_02273	216,46	29	29	1,7E+07	8	2	12	Deamidation (NQ)	40110	Branched-chain amino acid ABC transporter substrate-binding protein
885	663	FCFFJI_01101	161,39	12	12	1,6E+07	9	6	12	Carbamidomethylation	119972	fused isobutyryl-CoA mutase/GTPase IcmF
929	1123	JABIIP_02661	225,98	21	21	1,5E+07	8	2	12	Carbamidomethylation	50996	dihydrolipoyl dehydrogenase
905	2114	LGNCKJ_00841	208,27	18	18	1,5E+07	7	2	12	Deamidation (NQ)	26745	NADH-quinone oxidoreductase subunit C
898	808	JABIIP_01265	178,73	24	24	1,2E+07	8	3	12	Carbamidomethylation	33418	UTP--glucose-1-phosphate uridylyltransferase GalU
894	1438	BDJIJG_01500	189,59	13	13	9,6E+06	6	1	12	Deamidation (NQ)	64430	Acyl-CoA dehydrogenase C-terminal domain-containing protein
903	1143	JABIIP_01252	185,74	51	51	8,9E+06	7	3	12	Carbamidomethylation	20475	Tellurium resistance protein
880	916	LLHKPE_02496	181,69	13	13	4,6E+06	9	1	12		75211	hypothetical protein
871	805	LGNCKJ_01303	218,01	37	37	4,1E+06	8	1	12	Carbamidomethylation	30561	Amino acid ABC transporter substrate-binding protein
901	1062	HAPDOO_02483	186,59	17	17	2,7E+06	7	3	12	Oxidation (M)	44485	NADP-dependent isocitrate dehydrogenase
934	2046	DCJHLG_02055	166,04	17	17	2,4E+06	5	1	12		31250	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
941	1696	DCJHLG_01547	208,91	34	34	2,2E+06	6	1	12	Carbamidomethylation	20798	alkyl hydroperoxide reductase subunit C
911	1767	LNJFLG_01202	173,09	6	6	7,2E+05	4	1	12	Carbamidomethylation; Deamidation (NQ)	68520	phosphoenolpyruvate carboxykinase (GTP)
996	855	FCFFJI_00408	230,9	57	57	3,2E+08	7	7	11		18962	F0F1 ATP synthase subunit delta
991	1567	FCFFJI_01986	174,2	39	39	3,2E+08	6	6	11	Oxidation (M)	15592	50S ribosomal protein L9
971	807	JABIIP_01668	200,15	37	37	2,3E+08	8	4	11	Deamidation (NQ); Oxidation (M)	34276	peptidylprolyl isomerase
1011	2463	LLHKPE_01041	175,16	49	49	2,3E+08	4	4	11		11767	hypothetical protein
1009	2049	FCFFJI_00486	182,1	41	41	1,9E+08	5	5	11	Oxidation (M)	15969	PTS IIA-like nitrogen regulatory protein PtsN
992	1820	LLHKPE_01773	165,72	30	30	1,9E+08	4	4	11	Deamidation (NQ)	20749	Putative lipoprotein
944	440	LLHKPE_00230	195,45	25	25	1,5E+08	9	9	11	Carbamidomethylation	61713	Putative AMP-dependent synthetase and ligase
963	1390	FCFFJI_00287	192,16	42	42	1,5E+08	7	7	11	Carbamidomethylation	14620	DUF995 domain-containing protein
979	1610	LLHKPE_00238	161,59	22	22	1,4E+08	4	4	11	Deamidation (NQ)	26779	CBM20 domain-containing protein
999	1173	LLHKPE_03126	213,16	47	47	1,3E+08	7	5	11		19840	FlgO domain-containing protein
957	519	LLHKPE_03218	204,86	42	42	1,3E+08	9	8	11	Carbamidomethylation	32207	polyphosphate kinase 2
1010	2139	LLHKPE_03871	194,03	44	44	1,3E+08	6	6	11		20458	Secreted protein
1019	2170	LLHKPE_00695	201,79	34	34	1,3E+08	5	5	11		17192	DUF5666 domain-containing protein
973	863	FCFFJI_02308	237,36	30	30	1,2E+08	9	9	11	Carbamidomethylation	43062	Acetylornithine aminotransferase
952	749	LLHKPE_00250	183,7	29	29	1,1E+08	7	7	11	Carbamidomethylation; Oxidation (M)	50666	TrpB-like pyridoxal phosphate-dependent enzyme
1008	1363	FCFFJI_00604	211,26	40	40	1,0E+08	6	6	11		23067	ABC transporter substrate-binding protein
989	1101	FCFFJI_00179	179,99	44	44	1,0E+08	7	7	11	Carbamidomethylation; Oxidation (M)	29565	HDOD domain-containing protein
984	1066	FCFFJI_02632	191,21	56	56	1,0E+08	7	7	11		20258	transcription termination/antitermination protein NusG
1006	1060	FCFFJI_00075	197,13	41	41	9,7E+07	7	7	11	Carbamidomethylation; Deamidation (NQ)	25984	Acetoacetyl-CoA reductase
942	530	LLHKPE_00658	223,35	25	25	9,3E+07	9	9	11	Carbamidomethylation; Oxidation (M)	60960	Long-chain-fatty-acid--CoA ligase
977	1053	FCFFJI_02695	187,63	25	25	9,3E+07	6	4	11		31671	hypothetical protein
997	902	FCFFJI_01395	203,37	26	26	8,6E+07	8	8	11	Carbamidomethylation; Deamidation (NQ)	40921	Beta sliding clamp
982	931	LLHKPE_03856	209,43	36	36	8,5E+07	7	7	11	Carbamidomethylation	39730	Putative oxidoreductase  Zn-dependent and NAD(P)-binding
981	657	JABIIP_01833	198,8	25	25	8,4E+07	9	8	11	Carbamidomethylation; Deamidation (NQ)	49020	NADP-specific glutamate dehydrogenase
1004	2526	FCFFJI_02631	141,5	22	22	8,2E+07	4	2	11	Deamidation (NQ)	14857	50S ribosomal protein L11
956	515	FCFFJI_00297	198,05	21	21	8,2E+07	9	9	11	Carbamidomethylation	71682	transketolase
955	953	LLHKPE_01766	202,35	36	36	8,1E+07	7	7	11	Carbamidomethylation	38974	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
1002	1252	FCFFJI_01992	201,57	35	35	7,7E+07	6	5	11	Carbamidomethylation	31446	Electron transfer flavoprotein subunit alpha/FixB family protein
976	662	FCFFJI_00302	197,36	28	28	7,6E+07	9	9	11	Carbamidomethylation	51172	pyruvate kinase
965	524	FCFFJI_00641	211,52	26	26	7,4E+07	9	9	11	Carbamidomethylation	53395	leucyl aminopeptidase
1012	779	LLHKPE_00255	187,37	28	28	7,4E+07	8	8	11	Carbamidomethylation; Deamidation (NQ)	44234	Tellurium resistance protein
950	649	LLHKPE_00091	214,75	32	32	7,0E+07	8	7	11	Carbamidomethylation; Deamidation (NQ)	41810	Response regulatory domain-containing protein
985	1112	FCFFJI_01968	185,7	32	32	6,7E+07	7	7	11	Carbamidomethylation	35300	glycine--tRNA ligase subunit alpha
1013	1349	LLHKPE_02381	197,61	21	21	6,4E+07	6	6	11	Carbamidomethylation	61323	urease subunit alpha
980	606	FCFFJI_01446	181,35	42	42	6,3E+07	9	9	11		33696	Protein HflC
1015	1715	LLHKPE_03749	164,52	38	38	6,3E+07	5	4	11	Carbamidomethylation	14926	DsrE/DsrF-like family protein
968	654	FCFFJI_01484	213,17	32	32	6,3E+07	9	9	11	Carbamidomethylation	43371	tryptophan synthase subunit beta
959	608	FCFFJI_01828	194,23	40	40	6,3E+07	9	9	11		39478	histidinol-phosphate transaminase
1016	1724	JABIIP_02096	198,26	53	53	5,9E+07	6	3	11	Carbamidomethylation; Deamidation (NQ)	16549	catalase
1005	646	LLHKPE_00112	178	34	34	5,7E+07	10	10	11		41594	Putative Peptidoglycan-binding lysin domain protein
1007	1344	FCFFJI_00834	173,89	30	30	5,6E+07	6	6	11	Carbamidomethylation	36337	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
945	758	LLHKPE_01231	195,31	28	28	5,6E+07	7	7	11	Deamidation (NQ)	41003	Tol-Pal system beta propeller repeat protein TolB
969	738	LLHKPE_02150	149,44	37	37	5,4E+07	9	8	11	Carbamidomethylation	34075	Lyase
958	533	FCFFJI_02128	174,43	27	27	5,3E+07	10	10	11	Carbamidomethylation	57334	lysine--tRNA ligase
998	970	FCFFJI_02177	172,74	28	28	5,3E+07	6	6	11	Carbamidomethylation	29534	MinD/ParA family protein
954	918	FCFFJI_01387	166,11	17	17	5,2E+07	7	7	11	Carbamidomethylation	60435	ABC-F family ATPase
966	526	LLHKPE_03151	194,19	18	18	5,1E+07	9	7	11	Carbamidomethylation	81763	6-phosphofructokinase
994	704	LLHKPE_00103	191,58	28	28	4,8E+07	8	8	11	Deamidation (NQ)	53965	Putative Outer membrane protein tolC
960	680	FCFFJI_01097	197,08	16	16	4,7E+07	7	7	11	Carbamidomethylation	72436	AMP-binding protein
970	802	JABIIP_01134	174,15	38	38	4,6E+07	7	3	11	Carbamidomethylation	29206	Succinate dehydrogenase iron-sulfur subunit
943	803	JABIIP_02591	157,35	10	10	4,5E+07	5	4	11		83728	Alpha-1 4-glucan:maltose-1-phosphate maltosyltransferase
948	472	FCFFJI_02255	163,69	12	12	4,3E+07	10	10	11	Carbamidomethylation; Deamidation (NQ)	133064	methionine synthase
995	732	FCFFJI_00663	178,73	46	46	4,2E+07	9	9	11	Carbamidomethylation	31927	Polyprenyl synthetase family protein
961	763	LLHKPE_01622	199,05	35	35	3,6E+07	7	6	11	Carbamidomethylation; Oxidation (M)	41127	cell division protein FtsZ
1017	1738	JABIIP_02731	157,2	29	29	3,6E+07	5	3	11	Carbamidomethylation; Oxidation (M)	24444	50S ribosomal protein L1
951	741	FCFFJI_00944	193,22	18	18	3,6E+07	9	5	11	Deamidation (NQ)	67081	aspartate--tRNA ligase
990	1236	LLHKPE_01320	152,85	23	23	3,4E+07	6	6	11	Deamidation (NQ)	31255	hydrogenase nickel incorporation protein HypB
988	997	FCFFJI_00852	188,84	27	27	2,6E+07	7	7	11	Carbamidomethylation	50692	NAD-dependent succinate-semialdehyde dehydrogenase
978	1080	AIFLKA_03598	210,38	33	33	2,5E+07	7	3	11	Oxidation (M)	32055	proton-translocating NAD(P)(+) transhydrogenase
