
Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 6	Area Sample 6	#Peptides	#Unique	#Spec Sample 6	PTM	Avg. Mass	Description
549	831	LLHKPE_00027	226,52	21	21	139000000	9	9	20		77884	LysM domain-containing protein
497	509	AIFLKA_01565	226,5	9	9	4130000	11	2	22		189829	Alpha-2-macroglobulin
696	731	LLHKPE_00670	226,43	53	53	493000000	10	6	16	Oxidation (M)	26607	Electron transfer flavoprotein subunit beta
794	14	FCFFJI_02153	226,1	39	39	91600000	12	11	14	Carbamidomethylation	50021	dihydrolipoyl dehydrogenase
825	1201	LLHKPE_02495	226,07	30	30	59700000	9	5	14		38231	Putative TRAP transporter solute receptor  TAXI family
824	532	HADHNG_03012	225,81	39	39	127000000	10	8	14	Carbamidomethylation	36291	amino acid ABC transporter substrate-binding protein
551	749	LLHKPE_00250	225,62	47	47	131000000	13	7	20	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	50666	TrpB-like pyridoxal phosphate-dependent enzyme
615	979	LLHKPE_01349	225,6	33	33	17400000	14	4	18	Carbamidomethylation; Deamidation (NQ)	66514	glutamine--fructose-6-phosphate transaminase (isomerizing)
1127	1181	LLHKPE_02656	225,34	64	64	81700000	9	7	10	Carbamidomethylation; Deamidation (NQ)	25147	Putative Phospholipase/Carboxylesterase
425	936	AIFLKA_00242	225,23	39	39	35100000	10	3	25	Deamidation (NQ); Oxidation (M)	44801	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
572	1109	LLHKPE_00370	225,2	56	56	126000000	8	5	20	Deamidation (NQ)	18472	acetolactate synthase small subunit
704	590	FCFFJI_00393	225,12	46	46	75400000	9	9	16	Deamidation (NQ)	32445	Cysteine synthase
547	71987	AIFLKA_02714	224,62	51	51	158000000	10	10	20	Deamidation (NQ); Oxidation (M)	37185	Haloacid dehalogenase-like hydrolase
725	647	LLHKPE_04019	224,56	29	29	119000000	9	8	15	Oxidation (M)	50054	Glycoside hydrolase family 57
649	660	JABIIP_00348	224,48	21	21	8740000	10	5	17	Carbamidomethylation; Oxidation (M)	60836	Putative AMP-dependent synthetase and ligase
592	20701	AIFLKA_00616	224,33	68	68	143000000	8	7	19	Carbamidomethylation	24078	Protein-L-isoaspartate O-methyltransferase
577	2378	AIFLKA_01440	223,97	41	41	71600000	14	7	19	Carbamidomethylation	50556	Sigma-54 factor interaction domain-containing protein
1177	5401	AIFLKA_00098	223,86	37	37	40000000	7	5	10	Deamidation (NQ)	23627	Thiol:disulfide interchange protein
589	862	JABIIP_02820	223,78	28	28	3130000	9	1	19	Carbamidomethylation; Oxidation (M)	47957	NADH-quinone oxidoreductase subunit D
591	699	LLHKPE_02768	223,36	38	38	157000000	9	7	19	Deamidation (NQ)	38210	class I fructose-bisphosphate aldolase
936	22719	AIFLKA_02150	222,86	34	34	90200000	7	7	12	Carbamidomethylation; Deamidation (NQ)	45714	Glycoside hydrolase family 57 N-terminal domain-containing protein
759	888	LLHKPE_03453	222,6	47	47	215000000	10	6	15	Carbamidomethylation	31978	Putative lyase/thioesterase
985	1367	LLHKPE_02941	222,37	70	70	45900000	8	5	12	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	16960	6 7-dimethyl-8-ribityllumazine synthase
635	1757	AIFLKA_02763	221,89	51	51	348000000	10	6	17	Oxidation (M)	26498	Electron transfer flavoprotein subunit beta
345	7554	DHPIBI_00813	221,73	23	23	53100000	5	3	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	16854	Putative cache sensor protein
735	71984	HHKEMD_00282	221,68	17	17	99500000	12	12	15		118398	TonB-dependent receptor plug domain-containing protein
449	495	LLHKPE_03053	221,39	32	32	90700000	15	12	24		70028	ABC-type oligopeptide transport system  periplasmic component
557	856	LLHKPE_01648	221,22	63	63	170000000	13	9	20	Carbamidomethylation; Oxidation (M)	31566	pyridoxal 5'-phosphate synthase lyase subunit PdxS
962	178	FCFFJI_01337	220,9	38	38	61300000	11	8	12	Carbamidomethylation	41970	methionine adenosyltransferase
888	614	LLHKPE_03789	220,76	36	36	509000000	8	7	13	Oxidation (M)	29240	DUF2092 domain-containing protein
869	952	JABIIP_01231	220,54	44	44	5940000	10	2	13	Carbamidomethylation; Oxidation (M)	32135	F0F1 ATP synthase subunit gamma
745	46	FCFFJI_02692	220,4	23	23	32400000	11	7	15	Carbamidomethylation; Deamidation (NQ)	77367	elongation factor G
494	1340	LLHKPE_02841	220,28	82	82	1330000000	6	4	23	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	12049	thioredoxin TrxA
640	903	LGNCKJ_01547	220,01	49	49	6960000	8	2	17	Carbamidomethylation; Deamidation (NQ)	28706	RES domain-containing protein
970	992	LLHKPE_02079	220	33	33	46900000	9	7	12	Carbamidomethylation	48766	glutathione-disulfide reductase
756	1865	DHPIBI_01174	219,9	40	40	29000000	9	1	15	Deamidation (NQ); Oxidation (M)	32063	NYN domain-containing protein
801	678	LLHKPE_01249	219,83	34	34	66700000	10	8	14		43006	O-succinylhomoserine sulfhydrylase
789	1332	JABIIP_00069	219,79	19	19	28700000	9	6	14	Carbamidomethylation	76414	methylmalonyl-CoA mutase
1314	1650	JABIIP_00482	219,78	31	31	3220000	7	1	8		40820	cell division protein FtsZ
1314	1525	DHPIBI_00688	219,78	31	31	3220000	7	1	8		40598	cell division protein FtsZ
883	1003	JABIIP_01253	219,75	37	37	74500000	7	1	13		20664	TerD family protein
903	2122	AIFLKA_02890	219,72	48	48	140000000	8	4	13	Carbamidomethylation; Oxidation (M)	24484	50S ribosomal protein L1
685	1024	LLHKPE_00010	219,58	51	51	78100000	10	7	16		37673	class 1 fructose-bisphosphatase
1077	8513	AIFLKA_02197	219,55	42	42	49800000	8	5	11	Carbamidomethylation; Oxidation (M)	28372	Enoyl-CoA hydratase domain-containing protein 3  mitochondrial
1052	1637	LLHKPE_01241	219,45	27	27	53500000	8	3	11		43924	tryptophan synthase subunit beta
1031	744	LLHKPE_00453	219,43	43	43	58800000	7	7	11	Carbamidomethylation	36010	Malonyl CoA-acyl carrier protein transacylase
511	727	JABIIP_00712	219,39	72	72	472000000	10	7	22	Deamidation (NQ); Oxidation (M)	17170	Type VI secretion system tube protein Hcp
590	1228	AIFLKA_00496	219,18	50	50	280000000	10	3	19	Carbamidomethylation; Oxidation (M)	29265	Succinate dehydrogenase iron-sulfur subunit
1380	639	LLHKPE_01173	219,03	22	22	54200000	7	7	8	Deamidation (NQ)	53171	Heme biosynthesis operon protein HemX
662	1070	LLHKPE_00340	218,91	30	30	152000000	9	6	17	Deamidation (NQ)	43439	ornithine decarboxylase
822	7240	AIFLKA_02336	218,82	24	24	157000000	7	6	14	Carbamidomethylation	37981	hypothetical protein
835	56166	AIFLKA_02527	218,61	82	82	144000000	7	7	14	Carbamidomethylation	17844	CinA C-terminal domain-containing protein
400	1342	LLHKPE_00763	218,6	75	75	1010000000	7	5	27	Deamidation (NQ); Oxidation (M)	15438	DUF1134 domain-containing protein
1133	1569	LLHKPE_01693	217,98	40	40	101000000	8	7	10	Deamidation (NQ)	40575	ABC-type branched-chain amino acid transport systems  periplasmic component
923	1990	LLHKPE_01509	217,68	23	23	31800000	10	9	12	Carbamidomethylation; Deamidation (NQ)	99807	aminopeptidase N
1290	993	LLHKPE_02281	217,58	44	44	57300000	8	8	9		33586	Asparaginase
719	38572	AIFLKA_02759	216,99	69	69	53400000	6	6	16	Deamidation (NQ)	11471	hypothetical protein
697	703	LLHKPE_01107	216,98	36	36	125000000	10	9	16		40305	3-deoxy-7-phosphoheptulonate synthase
814	1618	LGNCKJ_01644	216,93	53	53	445000	8	1	14	Oxidation (M)	15487	peptidoglycan-binding protein LysM
146	2156	AIFLKA_02095	216,75	31	31	3690000000	4	4	51	Deamidation (NQ)	26214	hypothetical protein
643	693	LLHKPE_01847	216,5	23	23	38900000	11	6	17		63921	Sulfite reductase
766	2620	AIFLKA_01788	216,39	51	51	90200000	9	4	15	Carbamidomethylation; Oxidation (M)	21591	ubiquinol-cytochrome c reductase iron-sulfur subunit
1060	2170	LLHKPE_00695	216,34	48	48	153000000	6	6	11		17192	DUF5666 domain-containing protein
1489	1202	LLHKPE_03695	216,27	16	16	81100000	7	7	7	Carbamidomethylation	91071	Putative Peptidase families S8 and S53 domain protein
580	6	FCFFJI_02367	216,09	36	36	87900000	13	12	19	Deamidation (NQ)	54419	Cell envelope protein
670	4020	JABIIP_02204	215,8	35	35	63000000	11	3	17	Carbamidomethylation	42524	Aminotransferase
1583	505	FCFFJI_02456	215,52	33	33	20400000	7	7	7	Carbamidomethylation; Deamidation (NQ)	31377	Caspase family protein
1105	1250	LLHKPE_03948	215,33	30	30	135000000	7	7	10	Carbamidomethylation	38853	Alanine dehydrogenase
750	785	HAPDOO_02589	215,27	18	18	43700000	8	6	15	Carbamidomethylation; Deamidation (NQ)	67267	phosphoenolpyruvate carboxykinase (GTP)
1584	713	FCFFJI_01157	215,21	68	68	98200000	6	6	7	Carbamidomethylation	17410	thiol peroxidase
564	679	JABIIP_00803	215,15	27	27	13200000	9	3	20	Carbamidomethylation; Oxidation (M)	48916	citrate synthase
409	62001	AIFLKA_02124	214,86	49	49	366000000	8	8	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	24464	Putative Molybdenum transport protein modE
553	1630	AIFLKA_01894	214,51	50	50	25900000	6	1	20	Carbamidomethylation; Oxidation (M)	20523	Tellurium resistance protein
1236	746	LNJFLG_01850	214,49	33	33	72900000	7	7	9	Carbamidomethylation	39459	Extracellular ligand-binding receptor
980	2904	AIFLKA_00637	214,47	28	28	4460000	7	1	12		26537	NADH-quinone oxidoreductase subunit C
898	938	LLHKPE_03531	214,45	28	28	144000000	10	10	13	Carbamidomethylation	63238	Heat shock protein 70
604	1786	AIFLKA_01086	214,37	23	23	81800000	16	11	18	Carbamidomethylation; Deamidation (NQ)	125699	Transglutaminase-like domain-containing protein
823	2183	DCJHLG_00302	214,35	49	49	1600000	8	1	14	Deamidation (NQ); Oxidation (M)	15503	peptidoglycan-binding protein LysM
1126	1705	LLHKPE_03834	214,35	21	21	325000000	6	6	10	Oxidation (M)	27956	Cytochrome c1
805	712	LLHKPE_03106	213,92	60	60	61700000	10	3	14	Deamidation (NQ)	20448	50S ribosomal protein L5
687	1275	AIFLKA_00255	213,76	34	34	38400000	9	5	16	Deamidation (NQ); Oxidation (M)	39344	Iron-sulfur cluster carrier protein
813	1559	LLHKPE_02114	213,7	51	51	5900000	8	2	14	Carbamidomethylation	27245	precorrin-4 C(11)-methyltransferase
637	1234	LGNCKJ_02676	213,54	11	11	23900000	11	2	17	Carbamidomethylation	105575	Ribonuclease E
637	950	DCJHLG_00963	213,54	11	11	23900000	11	2	17	Carbamidomethylation	103775	ribonuclease E
934	2680	AIFLKA_01555	213,41	41	41	75800000	9	6	12	Carbamidomethylation	41589	Response regulatory domain-containing protein
464	1465	LGNCKJ_00181	213,34	46	46	260000000	7	7	24	Deamidation (NQ)	9335	RNA chaperone Hfq
464	1460	BDJIJG_02451	213,34	47	47	260000000	7	7	24	Deamidation (NQ)	9135	RNA chaperone Hfq
464	1466	DCJHLG_00164	213,34	46	46	260000000	7	7	24	Deamidation (NQ)	9290	RNA chaperone Hfq
464	1467	AIFLKA_00420	213,34	46	46	260000000	7	7	24	Deamidation (NQ)	9337	RNA chaperone Hfq
464	1468	JABIIP_01705	213,34	46	46	260000000	7	7	24	Deamidation (NQ)	9422	RNA chaperone Hfq
464	1469	DHPIBI_01141	213,34	46	46	260000000	7	7	24	Deamidation (NQ)	9356	RNA chaperone Hfq
887	1475	LLHKPE_02190	213,26	37	37	132000000	8	8	13	Carbamidomethylation; Oxidation (M)	39420	Histidine kinase
1159	5297	AIFLKA_02546	213,21	38	38	2930000	7	2	10	Carbamidomethylation	35157	glycine--tRNA ligase subunit alpha
772	646	LLHKPE_00112	213	24	24	64700000	8	6	15	Deamidation (NQ)	41594	Putative Peptidoglycan-binding lysin domain protein
998	631	LLHKPE_02499	212,85	19	19	56000000	9	2	11		63300	hypothetical protein
832	542	LLHKPE_02299	212,82	27	27	170000000	7	7	14	Carbamidomethylation	38001	Patatin
1017	2575	AIFLKA_00791	212,66	34	34	20100000	10	5	11		44136	tryptophan synthase subunit beta
625	641	JABIIP_02199	212,59	26	26	3700000	10	2	18	Deamidation (NQ); Oxidation (M)	40015	Branched-chain amino acid ABC transporter substrate-binding protein
776	1485	LLHKPE_01587	212,56	40	40	161000000	7	4	15	Carbamidomethylation; Deamidation (NQ)	24813	Carbonic anhydrase
1589	7167	AIFLKA_02889	212,53	37	37	184000000	5	3	7	Carbamidomethylation	19238	50S ribosomal protein L10
889	836	BDJIJG_00524	212,44	9	9	0	8	1	13	Carbamidomethylation; Deamidation (NQ)	162851	glutamate synthase large subunit
627	2011	AIFLKA_01940	212,36	48	48	94200000	7	4	18	Deamidation (NQ)	20727	50S ribosomal protein L6
1086	598	AIFLKA_02166	212,3	12	12	6460000	8	1	10	Carbamidomethylation	117930	carbamoyl-phosphate synthase large subunit
709	12312	AIFLKA_00068	212,2	40	40	92200000	7	6	16	Oxidation (M)	28209	Cytochrome-c oxidase  cbb3-type subunit II
1344	7389	AIFLKA_00630	212,16	23	23	50900000	7	7	8	Carbamidomethylation	47786	phosphoglucosamine mutase
505	673	LLHKPE_00296	212,1	26	26	11200000	11	4	22	Deamidation (NQ)	67061	arginine--tRNA ligase
650	763	LLHKPE_01622	211,86	42	42	34800000	8	5	17	Carbamidomethylation; Deamidation (NQ)	41127	cell division protein FtsZ
963	546	JABIIP_02684	211,75	26	26	34700000	10	8	12	Carbamidomethylation; Deamidation (NQ)	62382	dihydrolipoyl dehydrogenase
751	1125	LLHKPE_03836	211,7	68	68	344000000	9	7	15	Carbamidomethylation	21520	ubiquinol-cytochrome c reductase iron-sulfur subunit
874	9986	AIFLKA_00872	211,45	30	30	90100000	6	6	13	Carbamidomethylation; Deamidation (NQ)	31171	Virulence protein SciE type
510	1232	AIFLKA_00887	211,25	29	29	78900000	11	3	22	Carbamidomethylation	36959	Phosphate binding family protein
1097	890	JABIIP_00522	210,92	17	17	7790000	6	2	10	Oxidation (M)	65408	dihydroxy-acid dehydratase
1065	1753	JABIIP_01700	210,72	30	30	43900000	7	4	11	Deamidation (NQ)	31097	4-hydroxy-tetrahydrodipicolinate synthase
723	1595	JABIIP_01419	210,51	18	18	2300000	9	1	15	Deamidation (NQ)	71862	molecular chaperone HtpG
1054	2454	BDJIJG_02469	210,51	35	35	26200000	7	2	11		36434	Dihydroorotate dehydrogenase-like protein
1292	1139	LLHKPE_00513	210,46	44	44	152000000	6	6	9	Carbamidomethylation	19341	50S ribosomal protein L10
555	793	LLHKPE_01199	210,42	41	41	8200000	12	2	20	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	55479	2-isopropylmalate synthase
748	1534	AIFLKA_02532	210,27	30	30	16900000	11	3	15	Carbamidomethylation	44539	Aspartokinase
1119	1941	LLHKPE_03278	210,12	29	29	19700000	7	3	10	Carbamidomethylation	51460	Soluble pyridine nucleotide transhydrogenase
1137	887	LLHKPE_00248	210,05	37	37	75800000	6	4	10	Deamidation (NQ)	27427	Dienelactone hydrolase
1259	453	FCFFJI_01289	210,04	24	24	59200000	7	7	9		48939	Flagellin
846	2510	BDJIJG_00171	210	22	22	10700000	9	4	13	Carbamidomethylation; Oxidation (M)	76260	methylmalonyl-CoA mutase
658	392	LLHKPE_02921	209,86	22	22	102000000	10	10	17	Deamidation (NQ)	74029	PhoPQ-activated pathogenicity-related family protein
1042	1918	LLHKPE_02704	209,86	64	64	827000000	4	4	11	Deamidation (NQ); Oxidation (M)	12311	DNA-binding protein H-NS-like C-terminal domain-containing protein
947	2486	AIFLKA_00423	209,44	27	27	33900000	10	3	12	Deamidation (NQ)	43361	hypothetical protein
1080	313	FCFFJI_02282	209,35	18	18	89100000	9	6	10		69620	sodium-translocating pyrophosphatase
491	912	LLHKPE_03888	209,02	61	61	287000000	9	8	23	Deamidation (NQ)	33387	Alcohol dehydrogenase zinc-binding domain protein
1011	1807	LLHKPE_00423	208,95	33	33	15900000	7	3	11	Deamidation (NQ)	37512	tryptophan--tRNA ligase
944	886	DHPIBI_02826	208,94	19	19	1680000	8	1	12	Carbamidomethylation; Deamidation (NQ)	67013	Biotin attachment protein
706	5645	AIFLKA_01730	208,78	40	40	36700000	9	3	16	Carbamidomethylation; Oxidation (M)	31713	CoA ester lyase
455	2895	BDJIJG_00696	208,73	78	78	40300000	8	4	24	Deamidation (NQ); Oxidation (M)	10471	Co-chaperonin GroES
427	1713	JABIIP_00109	208,7	37	37	89000000	5	3	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	17150	Calcium:proton antiporter
661	27548	AIFLKA_01327	208,68	50	50	96400000	11	11	17	Carbamidomethylation	38201	alcohol dehydrogenase (NADP(+))
1237	4477	AIFLKA_01103	208,58	18	18	29900000	7	3	9	Carbamidomethylation	52492	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
915	1006	LLHKPE_02100	208,49	24	24	63300000	9	9	12	Carbamidomethylation	55529	anthranilate synthase component I
1073	5358	OJJGAB_01438	208,43	40	40	29300000	7	5	11		39642	ABC transporter substrate-binding protein
746	657	JABIIP_01833	208,29	37	37	104000000	10	9	15	Carbamidomethylation; Deamidation (NQ)	49020	NADP-specific glutamate dehydrogenase
767	1154	LLHKPE_00802	208,26	32	32	65100000	7	6	15		43510	serine-type D-Ala-D-Ala carboxypeptidase
858	1729	LLHKPE_01929	207,95	54	54	44500000	7	4	13	Carbamidomethylation; Deamidation (NQ)	27441	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
1197	3368	AIFLKA_00375	207,76	40	40	9160000	7	3	9		38548	TAXI family TRAP transporter solute-binding subunit
1090	1289	LLHKPE_02968	207,24	16	16	46600000	9	7	10		76836	Glycine--tRNA ligase beta subunit
512	674	JABIIP_01171	207,16	34	34	11300000	9	1	22	Carbamidomethylation; Oxidation (M)	28024	enoyl-CoA hydratase
952	514	LLHKPE_02147	207	32	32	65600000	9	6	12		46526	Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
994	100	FCFFJI_00358	206,88	22	22	19100000	9	4	11	Carbamidomethylation; Oxidation (M)	56255	putative propionyl-coa carboxylase beta subunit
791	4585	AIFLKA_01194	206,81	43	43	47400000	10	6	14	Carbamidomethylation; Deamidation (NQ)	39177	3-deoxy-7-phosphoheptulonate synthase
881	1048	LLHKPE_03007	206,75	39	39	38200000	8	2	13	Carbamidomethylation; Deamidation (NQ)	33269	Putative Phosphate acetyl/butyryltransferase
1049	885	LLHKPE_02092	206,7	42	42	63600000	9	6	11	Carbamidomethylation	30021	2-dehydro-3-deoxyphosphooctonate aldolase
1252	2144	LLHKPE_03257	206,26	43	43	137000000	5	3	9	Oxidation (M)	16587	Putative Cytochrome c class II
534	3346	AIFLKA_03330	206,19	28	28	94300000	12	9	21		56857	Acetyltransferase component of pyruvate dehydrogenase complex
843	120	FCFFJI_01465	206,18	19	19	25300000	8	5	13	Oxidation (M)	69251	molecular chaperone DnaK
612	543	JABIIP_00892	206,08	26	26	5900	10	1	18	Carbamidomethylation	52518	adenosylhomocysteinase
644	1762	JABIIP_02762	205,83	54	54	15900000	11	3	17		25484	30S ribosomal protein S3
567	3317	AIFLKA_01595	205,82	55	55	79000000	14	12	20	Carbamidomethylation	40113	Aspartate-semialdehyde dehydrogenase 1
1560	1407	LLHKPE_01251	205,75	27	27	15200000	4	1	7	Carbamidomethylation; Oxidation (M)	26112	Short-chain dehydrogenase/reductase SDR
720	333	LLHKPE_03683	205,5	17	17	30100000	12	9	15	Carbamidomethylation	105629	valine--tRNA ligase
641	3335	BDJIJG_01486	205,4	34	34	118000000	8	5	17	Oxidation (M)	34671	peptidylprolyl isomerase
757	2327	AIFLKA_03561	205,31	53	53	78000000	8	4	15	Oxidation (M)	17702	30S ribosomal protein S7
1277	1648	DHPIBI_01170	205,25	30	30	1570000	8	1	9	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26201	Triosephosphate isomerase
521	758	LLHKPE_01231	205,17	36	36	57100000	10	7	22	Deamidation (NQ)	41003	Tol-Pal system beta propeller repeat protein TolB
932	1230	BDJIJG_01818	205,11	28	28	15800000	6	1	12	Oxidation (M)	32205	3-hydroxybutyryl-CoA dehydrogenase
770	1810	AIFLKA_00430	205,01	22	22	25700000	10	3	15	Deamidation (NQ)	73335	PrkA family serine protein kinase
1093	1176	LLHKPE_00625	204,96	24	24	12000000	8	2	10		43538	Outer membrane protein assembly factor BamC
652	1082	AIFLKA_00536	204,95	30	30	25200000	10	1	17	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	55603	2-isopropylmalate synthase
488	2341	BDJIJG_00133	204,92	32	32	11600000	7	3	23	Carbamidomethylation; Oxidation (M)	28355	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
847	2398	DHPIBI_02207	204,9	18	18	18600000	10	1	13	Carbamidomethylation; Deamidation (NQ)	82825	NADP-dependent fused malic enzyme oxidoreductase phosphotransacetylase
659	425	LLHKPE_03898	204,82	46	46	398000000	9	9	17	Carbamidomethylation; Oxidation (M)	29631	enoyl-ACP reductase FabI
904	1653	LLHKPE_00743	204,78	71	71	114000000	7	7	13		19252	Tat (Twin-arginine translocation) pathway signal sequence domain protein
891	779	LLHKPE_00255	204,73	25	25	56500000	7	7	13	Carbamidomethylation	44234	Tellurium resistance protein
1037	7176	AIFLKA_03382	204,72	32	32	86100000	7	7	11	Carbamidomethylation	37641	Aryl-alcohol dehydrogenase (NADP(+))
648	1585	AIFLKA_00884	204,7	20	20	25900000	10	5	17		64310	Nitrite/sulfite reductase
828	7548	AIFLKA_01492	204,68	41	41	21000000	12	4	14	Carbamidomethylation; Deamidation (NQ)	49128	hypothetical protein
862	5733	AIFLKA_01360	204,58	40	40	85500000	10	8	13	Deamidation (NQ)	40434	Leucine-binding protein domain-containing protein
