Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 3	Area Sample 3	#Peptides	#Unique	#Spec Sample 3	PTM	Avg. Mass	Description
1349	2708	LLHKPE_01233	179,91	25	25	6,8E+07	5	5	8		26762	tol-pal system protein YbgF
1891	5108	LLHKPE_01513	166,61	25	25	6,8E+07	3	3	5		18323	Putative hemerythrin-like protein
1874	1130	AIFLKA_00940	167,31	17	17	6,8E+07	4	4	5	Deamidation (NQ)	40658	Porin domain-containing protein
3180	5312	LLHKPE_00923	72,45	20	20	6,8E+07	1	1	1	Carbamidomethylation	14197	DUF2173 domain-containing protein
1573	2331	LLHKPE_00883	154,21	66	66	6,8E+07	4	4	6	Carbamidomethylation; Deamidation (NQ)	19909	inorganic diphosphatase
1705	1407	LLHKPE_01251	164,52	23	23	6,8E+07	3	3	6	Carbamidomethylation	26112	Short-chain dehydrogenase/reductase SDR
974	943	FCFFJI_00883	170,79	20	20	6,7E+07	7	7	11	Deamidation (NQ)	47727	TolC family outer membrane protein
758	495	LLHKPE_03053	233,65	23	23	6,7E+07	10	8	14		70028	ABC-type oligopeptide transport system  periplasmic component
1526	2171	LLHKPE_02960	157,54	35	35	6,7E+07	4	4	7	Carbamidomethylation	17402	Type IV pilin protein
1059	1264	LLHKPE_02863	167,75	22	22	6,7E+07	7	6	10	Carbamidomethylation	48749	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU
2474	2946	AEBICJ_02204	139,43	15	15	6,7E+07	2	2	3	Carbamidomethylation	23289	Prepilin-type N-terminal cleavage/methylation domain-containing protein
2060	18295	LLHKPE_00946	129,44	27	27	6,7E+07	3	3	4	Deamidation (NQ)	12410	phasin family protein
551	426	FCFFJI_01834	253,91	40	40	6,7E+07	14	11	19	Carbamidomethylation; Deamidation (NQ)	65376	glutamine--fructose-6-phosphate transaminase (isomerizing)
1078	940	JABIIP_02835	200,16	25	25	6,7E+07	6	2	10		28291	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
1497	5606	LLHKPE_00947	167,61	28	28	6,7E+07	4	4	7	Carbamidomethylation	11134	Antibiotic biosynthesis monooxygenase
1107	766	LLHKPE_03992	212,92	22	22	6,7E+07	6	6	10	Carbamidomethylation; Deamidation (NQ)	63601	HAF repeat-containing protein
857	1559	LLHKPE_02114	193,81	44	44	6,7E+07	7	7	13	Carbamidomethylation	27245	precorrin-4 C(11)-methyltransferase
1553	2225	FCFFJI_00116	120,66	16	16	6,6E+07	2	2	6	Deamidation (NQ)	22730	imidazoleglycerol-phosphate dehydratase HisB
1629	2709	LLHKPE_02349	122,62	12	12	6,6E+07	5	5	6		50016	ATP-dependent protease ATPase subunit HslU
443	1618	LGNCKJ_01644	264,79	76	76	6,6E+07	12	5	23	Deamidation (NQ); Oxidation (M)	15487	peptidoglycan-binding protein LysM
1313	1734	JHMPCE_00339	205,55	24	24	6,6E+07	6	6	8	Carbamidomethylation	39753	OmpA-like domain-containing protein
679	1729	LLHKPE_01929	205,41	56	56	6,6E+07	8	6	16	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	27441	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
1440	2590	LLHKPE_03115	149,97	36	36	6,6E+07	4	1	7	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	13402	30S ribosomal protein S13
1777	1633	ODMPFI_03292	198,33	23	23	6,6E+07	5	5	5		44556	glutamate-1-semialdehyde 2 1-aminomutase
1777	1634	LLHKPE_00979	198,33	23	23	6,6E+07	5	5	5		44556	glutamate-1-semialdehyde 2 1-aminomutase
757	176	FCFFJI_00562	225,22	25	25	6,6E+07	12	11	14	Carbamidomethylation	83415	NADH-quinone oxidoreductase subunit NuoG
1606	1912	LLHKPE_00510	190,41	51	51	6,6E+07	6	6	6		20728	transcription termination/antitermination protein NusG
1039	1176	LLHKPE_00625	213,56	26	26	6,5E+07	7	5	10		43538	Outer membrane protein assembly factor BamC
317	205	JABIIP_02593	262,28	51	51	6,5E+07	16	8	28	Deamidation (NQ); Oxidation (M)	46020	Glucose-1-phosphate adenylyltransferase
40	317	JABIIP_01958	317,96	78	78	6,5E+07	19	4	76	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	38568	class II fructose-bisphosphate aldolase
1360	2766	LLHKPE_03279	141,94	20	20	6,5E+07	2	2	8	Deamidation (NQ)	28220	PEP-CTERM sorting domain-containing protein
583	112	FCFFJI_00427	233,4	24	24	6,5E+07	14	9	18	Deamidation (NQ)	91619	Arylsulfatase
1738	3004	FCFFJI_01224	151,99	41	41	6,5E+07	5	5	5	Carbamidomethylation	19390	Phasin family protein
1830	2806	FCFFJI_01167	125,88	45	45	6,5E+07	4	4	5	Carbamidomethylation	8842	50S ribosomal protein L28
752	398	JABIIP_01106	212,16	26	26	6,4E+07	11	8	14	Deamidation (NQ)	63596	Extracellular solute-binding protein  family 1
517	586	LLHKPE_03980	250,55	42	42	6,4E+07	14	10	20		63268	Methyl-accepting chemotaxis sensory transducer with TarH sensor
964	666	FCFFJI_00873	211,12	39	39	6,4E+07	7	7	11	Carbamidomethylation	38053	MaoC family dehydratase
1305	2820	LLHKPE_00711	164,44	29	29	6,4E+07	5	5	8	Carbamidomethylation	35180	Alcohol dehydrogenase zinc-binding domain protein
2442	18297	FCFFJI_01987	128,81	42	42	6,4E+07	3	3	3		10743	30S ribosomal protein S18
1061	990	FCFFJI_00780	179,47	26	26	6,4E+07	6	6	10	Carbamidomethylation; Deamidation (NQ)	53813	acetolactate synthase large subunit
668	2273	ANKJKK_01297	161,98	10	10	6,4E+07	3	1	16	Carbamidomethylation; Deamidation (NQ)	43927	elongation factor Tu
1317	2228	LLHKPE_01338	151,19	48	48	6,4E+07	6	6	8		20303	DUF2760 domain-containing protein
256	148	JABIIP_00684	300,88	48	48	6,4E+07	20	6	33	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	59933	malate synthase A
1330	1502	LLHKPE_01340	173,36	38	38	6,4E+07	5	5	8	Carbamidomethylation	22906	Class II aldolase
1527	2187	LNJFLG_01748	171,76	41	41	6,4E+07	4	4	7	Deamidation (NQ)	18777	pilin
762	538	LLHKPE_00665	217,38	30	30	6,4E+07	13	13	14		74262	SDR family oxidoreductase
672	1163	LLHKPE_00079	212,62	17	17	6,4E+07	8	8	16		84302	outer membrane protein assembly factor BamA
685	1508	LLHKPE_02199	247,17	38	38	6,4E+07	10	10	16	Carbamidomethylation	45839	MmgE/PrpD family protein
829	201	FCFFJI_00791	231,4	24	24	6,3E+07	8	5	13	Deamidation (NQ)	60385	Methyl-accepting transducer domain-containing protein
1491	2257	JABIIP_02585	158,76	36	36	6,3E+07	4	2	7	Carbamidomethylation	17799	Peptidyl-prolyl cis-trans isomerase
1079	1453	JABIIP_02672	208,84	56	56	6,3E+07	7	7	10		22083	LemA family protein
1602	1906	LLHKPE_02823	179,28	24	24	6,3E+07	6	6	6	Carbamidomethylation	52114	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
1092	2293	FCFFJI_00122	120,14	41	41	6,3E+07	3	3	10	Carbamidomethylation	12643	Histidine triad nucleotide-binding protein
1668	6236	LLHKPE_00669	147,9	52	52	6,3E+07	4	4	6	Carbamidomethylation	16748	MaoC family protein
1342	5306	JABIIP_01811	127,56	18	18	6,3E+07	2	2	8	Deamidation (NQ); Oxidation (M)	28611	DUF533 domain-containing protein
1034	1248	FCFFJI_01909	203,92	27	27	6,2E+07	8	6	10	Carbamidomethylation	31805	UTP--glucose-1-phosphate uridylyltransferase GalU
603	677	JABIIP_01172	226,2	33	33	6,2E+07	8	2	18	Oxidation (M)	32347	3-hydroxyacyl-CoA dehydrogenase family protein
639	544	FCFFJI_00703	210,51	26	26	6,2E+07	10	9	17	Carbamidomethylation; Deamidation (NQ)	63105	proline--tRNA ligase
1255	851	LLHKPE_02974	188,13	19	19	6,2E+07	5	5	8		51907	Chaperone SurA
1444	852	FCFFJI_02664	162,57	23	23	6,2E+07	6	6	7	Carbamidomethylation	47103	serine--tRNA ligase
575	410	LLHKPE_00645	253,03	20	20	6,2E+07	14	8	18	Carbamidomethylation	121137	fused isobutyryl-CoA mutase/GTPase IcmF
1939	4571	FCFFJI_01640	124,32	29	29	6,2E+07	3	3	5		10672	DUF2502 domain-containing protein
1097	2200	LLHKPE_01363	187,61	26	26	6,2E+07	8	8	10	Carbamidomethylation	50501	dihydrolipoyl dehydrogenase
1438	1011	FCFFJI_01869	170,71	16	16	6,1E+07	4	3	7	Carbamidomethylation	36494	Phosphate acyltransferase
1316	2873	FCFFJI_02040	121,69	45	45	6,1E+07	4	4	8	Deamidation (NQ)	13469	Response regulator
742	1191	FCFFJI_00466	186,78	48	48	6,1E+07	8	8	15		19346	peptidoglycan-associated lipoprotein Pal
823	455	FCFFJI_00191	185,09	21	21	6,1E+07	8	8	13	Deamidation (NQ)	56442	C-type cytochrome
1718	2179	LLHKPE_01861	139,47	24	24	6,1E+07	4	4	6		18416	NADH-quinone oxidoreductase subunit NuoE
1454	1316	LLHKPE_00099	137,23	47	47	6,1E+07	5	5	7		16424	50S ribosomal protein L13
292	188	JABIIP_00703	232,73	27	27	6,1E+07	16	9	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	89611	1 4-alpha-glucan branching protein GlgB
292	187	ODMPFI_03263	232,73	27	27	6,1E+07	16	9	30	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	89938	1 4-alpha-glucan branching protein GlgB
441	2204	LLHKPE_00707	192,97	62	62	6,1E+07	6	6	23	Deamidation (NQ)	13859	Rna binding protein
2276	2265	AEBICJ_02505	113,56	27	27	6,1E+07	2	2	3		10613	DM2 domain-containing protein
1224	1216	FCFFJI_01891	183,51	69	69	6,1E+07	5	4	9	Oxidation (M)	16285	3-hydroxyacyl-ACP dehydratase FabZ
609	570	LLHKPE_03616	245,59	39	39	6,1E+07	15	9	17	Carbamidomethylation; Deamidation (NQ)	69894	phosphomethylpyrimidine synthase ThiC
1599	36352	LLHKPE_03228	119,04	12	12	6,1E+07	3	3	6		39677	hypothetical protein
1392	2339	LLHKPE_00839	199,02	25	25	6,0E+07	7	7	7	Carbamidomethylation	51346	Glutamate synthase  beta subunit
1717	1799	FCFFJI_00795	187,63	45	45	6,0E+07	5	5	6		13192	Polar-differentiation response regulator DivK
1940	5322	FCFFJI_01423	118,23	58	58	6,0E+07	3	3	5	Carbamidomethylation	8002	50S ribosomal protein L31
1195	3362	LLHKPE_03688	146,3	49	49	6,0E+07	5	5	9	Deamidation (NQ)	10413	oxidative damage protection protein
591	1034	KABFEG_01600	195,49	10	10	6,0E+07	6	1	18	Oxidation (M)	78715	polyribonucleotide nucleotidyltransferase
2412	5158	KABFEG_02082	95,75	5	5	6,0E+07	2	1	3	Deamidation (NQ)	55960	Fumarate hydratase class I
1198	993	LLHKPE_02281	198,83	35	35	6,0E+07	6	6	9		33586	Asparaginase
1015	1129	FCFFJI_01448	172,91	28	28	6,0E+07	7	7	11	Carbamidomethylation	41324	ATP phosphoribosyltransferase regulatory subunit
1435	1570	LLHKPE_02120	161,17	22	22	6,0E+07	5	5	7	Carbamidomethylation	40769	hydrogenase (acceptor)
341	653	FCFFJI_00894	231,17	41	41	5,9E+07	10	5	27	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35871	type I glyceraldehyde-3-phosphate dehydrogenase
1179	2164	LLHKPE_01242	185,16	31	31	5,9E+07	6	6	9	Carbamidomethylation	28436	tryptophan synthase subunit alpha
909	1527	LLHKPE_03968	188,61	30	30	5,9E+07	8	8	12	Deamidation (NQ)	37948	Phosphate-binding protein PstS
1052	1035	LLHKPE_03621	183,27	22	22	5,9E+07	7	7	10	Carbamidomethylation	52844	LutB/LldF family L-lactate oxidation iron-sulfur protein
709	284	LLHKPE_01748	219,6	16	16	5,9E+07	11	11	15	Deamidation (NQ)	111452	Acriflavin resistance protein
1364	1350	LLHKPE_00604	203,45	53	53	5,9E+07	6	6	8	Carbamidomethylation	20172	DUF4123 domain-containing protein
1926	5387	JABIIP_00964	137,67	20	20	5,9E+07	3	3	5		23441	Cytochrome c domain-containing protein
907	678	LLHKPE_01249	214,19	29	29	5,9E+07	9	7	12		43006	O-succinylhomoserine sulfhydrylase
524	283	FCFFJI_00524	238,07	15	15	5,9E+07	10	10	20	Deamidation (NQ)	96038	glycogen phosphorylase
960	15931	LLHKPE_02028	236,68	15	15	5,8E+07	9	9	11	Deamidation (NQ)	100453	Flagellin
1035	2496	LLHKPE_01397	138,93	24	24	5,8E+07	5	5	10	Deamidation (NQ)	42229	Bacterial archaeo-eukaryotic release factor family 3
3358	7799	FCFFJI_01920	77,78	11	11	5,8E+07	1	1	1		14077	succinate dehydrogenase  cytochrome b556 subunit
1647	1942	LLHKPE_00864	152,48	22	22	5,8E+07	4	4	6	Carbamidomethylation	28964	3-methyl-2-oxobutanoate hydroxymethyltransferase
804	962	JABIIP_02533	206,66	31	31	5,8E+07	7	3	14	Oxidation (M)	27989	2 3-diphosphoglycerate-dependent phosphoglycerate mutase
1020	3247	LLHKPE_03819	192	38	38	5,8E+07	5	5	11	Oxidation (M)	21884	Sel1 repeat family protein
1312	5300	HLIGHJ_00392	182,2	38	38	5,8E+07	6	6	8		22347	Outer membrane protein beta-barrel domain-containing protein
1226	1969	LLHKPE_00165	177,36	32	32	5,8E+07	4	4	9	Carbamidomethylation	25264	glutamine amidotransferase
540	371	LLHKPE_01634	214,37	19	19	5,8E+07	12	11	19	Carbamidomethylation	102370	preprotein translocase subunit SecA
1214	2841	LLHKPE_00303	94,07	17	17	5,8E+07	2	2	9	Oxidation (M)	11363	Inner membrane protein yjcH
1095	922	LLHKPE_01003	230,74	29	29	5,8E+07	9	9	10	Carbamidomethylation	51893	Putative FAD/FMN-containing dehydrogenase
1095	923	ODMPFI_03315	230,74	29	29	5,8E+07	9	9	10	Carbamidomethylation	51893	Putative FAD/FMN-containing dehydrogenase
1140	1222	FCFFJI_02565	200,98	38	38	5,8E+07	8	8	9	Carbamidomethylation	32294	branched-chain-amino-acid transaminase
1165	4313	LLHKPE_00152	177,34	26	26	5,8E+07	6	6	9	Carbamidomethylation; Deamidation (NQ)	55070	leucyl aminopeptidase
67	274	LGNCKJ_01570	334,94	57	57	5,8E+07	20	4	63	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	45643	phosphopyruvate hydratase
1149	704	LLHKPE_00103	199,98	25	25	5,8E+07	8	8	9		53965	Putative Outer membrane protein tolC
1871	5690	LLHKPE_00623	142,32	48	48	5,8E+07	4	4	5	Carbamidomethylation; Deamidation (NQ)	19390	Glycine cleavage system transcriptional repressor
1346	1124	FCFFJI_01399	188,91	17	17	5,7E+07	6	6	8		60662	Membrane protein insertase YidC
1396	1078	LLHKPE_01915	176,34	26	26	5,7E+07	5	5	7	Carbamidomethylation	35703	Histone deacetylase superfamily
1102	1640	FCFFJI_00342	139,16	38	38	5,7E+07	6	6	10	Carbamidomethylation	25933	Thiol:disulfide interchange protein
1622	2791	LLHKPE_03771	181,85	34	34	5,6E+07	4	4	6	Carbamidomethylation	16488	OsmC family protein
1377	612	LLHKPE_00275	211,84	29	29	5,6E+07	7	6	7	Carbamidomethylation	44437	OmpA-like domain-containing protein
938	2310	LLHKPE_00792	199,55	30	30	5,6E+07	9	7	11	Carbamidomethylation; Deamidation (NQ)	53029	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
599	593	FCFFJI_00813	223,39	54	54	5,6E+07	10	4	18	Carbamidomethylation	33096	Phosphate acetyltransferase
982	1824	LLHKPE_00771	170,89	23	23	5,6E+07	8	8	11	Carbamidomethylation; Deamidation (NQ)	49778	Leucine aminopeptidase
3113	38785	DHPIBI_00235	31,21	5	5	5,6E+07	1	1	1	Carbamidomethylation	22546	Putative Peptidase S16  lon domain protein
901	1113	JABIIP_01960	201,51	49	49	5,6E+07	8	4	12	Carbamidomethylation; Deamidation (NQ)	22279	OmpA-like domain-containing protein
1858	2847	LLHKPE_00511	117,1	21	21	5,6E+07	3	2	5	Oxidation (M)	14956	50S ribosomal protein L11
88	433	LGNCKJ_02550	316,95	68	68	5,6E+07	16	4	56	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26629	Acetoacetyl-CoA reductase
335	347	LLHKPE_03187	272,47	32	32	5,6E+07	14	5	27	Carbamidomethylation	71875	molecular chaperone HtpG
2119	1623	FCFFJI_01733	123,59	14	14	5,6E+07	2	2	4		24132	ParA family protein
839	2125	LLHKPE_01723	193,93	33	33	5,6E+07	7	7	13	Deamidation (NQ)	39579	ATPase associated with various cellular activities AAA_5
611	978	LLHKPE_03619	214,17	17	17	5,5E+07	10	10	17	Carbamidomethylation; Deamidation (NQ)	102583	D-lactate dehydrogenase (cytochrome)
1184	421	FCFFJI_02034	187,75	24	24	5,5E+07	6	6	9	Deamidation (NQ)	43435	Magnesium transporter CorA
1233	1724	JABIIP_02096	184,88	61	61	5,5E+07	5	2	9	Carbamidomethylation	16549	catalase
2706	22367	JABIIP_01520	55,57	10	10	5,5E+07	1	1	2		14700	Endolytic peptidoglycan transglycosylase RlpA
38	4	JABIIP_01230	371	69	69	5,5E+07	23	4	77	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	49454	F0F1 ATP synthase subunit beta
1068	670	LLHKPE_00793	225,49	33	33	5,5E+07	10	10	10	Carbamidomethylation	52039	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
950	227	FCFFJI_00792	233,51	25	25	5,5E+07	10	7	11		59593	Methyl-accepting chemotaxis protein
658	895	JABIIP_00248	238,98	45	45	5,5E+07	8	2	17	Deamidation (NQ); Oxidation (M)	32110	Electron transfer flavoprotein alpha-subunit
981	1766	LLHKPE_03582	169,3	21	21	5,5E+07	7	6	11	Carbamidomethylation	44379	aspartate kinase
526	579	JABIIP_00290	248,06	47	47	5,5E+07	11	4	20	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	42656	Extracellular solute-binding protein  family 7
1108	646	LLHKPE_00112	145,83	18	18	5,5E+07	6	6	10		41594	Putative Peptidoglycan-binding lysin domain protein
1652	9313	LLHKPE_02440	127,86	31	31	5,4E+07	3	2	6		12187	P-II family nitrogen regulator
1094	2785	JABIIP_01532	110,13	23	23	5,4E+07	2	1	10	Oxidation (M)	12062	thioredoxin TrxA
1232	1112	FCFFJI_01968	183,14	22	22	5,4E+07	6	6	9		35300	glycine--tRNA ligase subunit alpha
1562	2921	DCJHLG_00854	142,78	19	19	5,4E+07	4	1	6	Oxidation (M)	26564	Electron transfer flavoprotein subunit beta
710	267	FCFFJI_00907	216,03	15	15	5,4E+07	10	10	15	Carbamidomethylation; Deamidation (NQ)	101212	hypothetical protein
2389	5973	FCFFJI_01684	142,27	34	34	5,4E+07	3	3	3		11554	H-NS histone family protein
1259	1238	LLHKPE_03091	188,77	23	23	5,4E+07	7	7	8	Carbamidomethylation	69037	NADH-quinone oxidoreductase subunit F
1286	1061	LLHKPE_00338	184,27	42	42	5,4E+07	7	7	8	Carbamidomethylation	32205	Putative peptidoglycan binding domain-containing protein
343	124	BDJIJG_02470	282,4	23	23	5,3E+07	16	4	27	Carbamidomethylation	131082	pyruvate:ferredoxin (flavodoxin) oxidoreductase
2352	5336	FCFFJI_00657	118,69	35	35	5,3E+07	2	2	3	Oxidation (M)	9358	30S ribosomal protein S16
777	533	FCFFJI_02128	211,67	24	24	5,3E+07	9	9	14	Carbamidomethylation	57334	lysine--tRNA ligase
1696	1842	JABIIP_02306	159,34	25	25	5,3E+07	5	5	6	Deamidation (NQ)	29876	Amino acid ABC transporter substrate-binding protein
1880	3169	LLHKPE_02669	130,41	27	27	5,3E+07	4	4	5		31350	Acetylglutamate kinase
637	514	LLHKPE_02147	204,31	36	36	5,3E+07	11	6	17	Carbamidomethylation	46526	Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
871	1136	LLHKPE_01580	202,66	20	20	5,3E+07	10	10	12	Carbamidomethylation	73520	PrkA family serine protein kinase
478	291	HAPDOO_02740	239,55	13	13	5,3E+07	15	3	21	Carbamidomethylation	155075	DNA-directed RNA polymerase subunit beta'
1862	3315	JABIIP_00841	146,96	59	59	5,3E+07	3	2	5	Deamidation (NQ)	11598	hypothetical protein
1826	7942	LLHKPE_00368	146,03	26	26	5,3E+07	4	4	5		17181	DUF4124 domain-containing protein
1941	4769	LLHKPE_00020	110,2	12	12	5,2E+07	3	3	5		28953	DUF2189 domain-containing protein
1628	2471	LLHKPE_00758	172,79	22	22	5,2E+07	5	5	6		44701	Patatin
1073	1038	FCFFJI_00576	177,69	24	24	5,2E+07	7	7	10	Carbamidomethylation	46192	sulfate adenylyltransferase
2421	2156	AIFLKA_02095	115,21	15	15	5,2E+07	2	2	3		26214	hypothetical protein
885	622	LLHKPE_02309	210,12	23	23	5,2E+07	9	8	12	Carbamidomethylation; Deamidation (NQ)	67812	Polyhydroxyalkanoate synthase
1008	2352	LLHKPE_02928	163,37	25	25	5,2E+07	5	5	11	Deamidation (NQ)	32212	Putative sensor with HAMP domain protein
1760	1873	AOOPHA_01146	142,36	3	3	5,2E+07	4	4	5	Carbamidomethylation; Oxidation (M)	264084	Carboxypeptidase regulatory-like domain-containing protein
1178	1092	LLHKPE_03786	181,71	49	49	5,1E+07	7	7	9		21008	Putative lipoprotein
1007	1719	FCFFJI_01334	188,17	49	49	5,1E+07	8	8	11	Carbamidomethylation	19463	GNAT family N-acetyltransferase
1537	2356	LLHKPE_01172	156,1	27	27	5,1E+07	6	6	6	Carbamidomethylation	47572	Putative HemY domain protein
1539	1421	FCFFJI_00281	168,47	16	16	5,1E+07	6	6	6		45705	Insulinase family protein
1616	1243	FCFFJI_00544	110,51	17	17	5,1E+07	4	4	6		41078	carbamoyl phosphate synthase small subunit
880	366	FCFFJI_00303	213,62	17	17	5,1E+07	10	9	12		96572	aconitate hydratase AcnA
2923	20498	LLHKPE_00738	76,21	19	19	5,1E+07	2	2	2		13592	Putative biotin/lipoyl attachment domain-containing protein
1504	1803	LLHKPE_01500	178,15	33	33	5,1E+07	5	5	7		29020	Putative pyrophosphorylase ModD
1163	1432	LLHKPE_03401	169,41	27	27	5,1E+07	6	6	9	Carbamidomethylation; Deamidation (NQ)	47757	Fe-S cluster assembly protein SufD
386	1095	JABIIP_01525	242,31	52	52	5,1E+07	10	4	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	20752	Calcium:proton antiporter
844	6356	LLHKPE_01116	191,47	26	26	5,1E+07	5	5	13		37141	Tetratricopeptide repeat protein
21	77	BDJIJG_00228	387,5	47	47	5,1E+07	32	5	95	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	101584	pyruvate  phosphate dikinase
1634	2212	JABIIP_03261	190,24	55	55	5,1E+07	5	4	6	Carbamidomethylation	17741	thiol peroxidase
1469	2999	LLHKPE_03111	132,93	40	40	5,1E+07	5	5	7	Carbamidomethylation; Deamidation (NQ)	17778	30S ribosomal protein S5
1778	1012	FCFFJI_00022	144,64	25	25	5,1E+07	5	5	5	Carbamidomethylation	41534	Beta-ketoacyl-ACP synthase III
1207	1420	LLHKPE_03456	183,72	35	35	5,0E+07	5	4	9		34115	thioredoxin-disulfide reductase
1500	2642	LLHKPE_02358	172,27	49	49	5,0E+07	5	5	7	Carbamidomethylation	19198	DJ-1 family glyoxalase III
1227	1739	FCFFJI_00225	167,04	49	49	5,0E+07	4	4	9	Oxidation (M)	10276	oxidative damage protection protein
1410	2087	LLHKPE_02707	147,49	23	23	5,0E+07	5	5	7	Carbamidomethylation	41133	carbamoyl phosphate synthase small subunit
2081	2829	LLHKPE_01739	119,12	41	41	5,0E+07	3	3	4	Carbamidomethylation	9378	50S ribosomal protein L27
2323	2392	LLHKPE_03194	106,32	26	26	5,0E+07	3	2	3		13401	50S ribosomal protein L19
765	1519	FCFFJI_01490	213,1	30	30	5,0E+07	7	6	14	Carbamidomethylation; Oxidation (M)	38045	3-isopropylmalate dehydrogenase
1423	1051	FCFFJI_00206	161,34	18	18	5,0E+07	6	6	7	Deamidation (NQ)	48973	Chaperone SurA
1451	36315	LLHKPE_02263	166,04	59	59	4,9E+07	6	6	7	Carbamidomethylation	18677	molybdenum cofactor biosynthesis protein B
2158	5494	FCFFJI_02288	130,99	33	33	4,9E+07	2	2	4		14810	Biopolymer transporter ExbD
2217	2255	LLHKPE_02044	114,77	10	10	4,9E+07	2	2	4		30203	F0F1 ATP synthase subunit A
1546	1808	FCFFJI_00575	161,04	28	28	4,9E+07	5	5	6	Carbamidomethylation	35341	sulfate adenylyltransferase subunit CysD
622	1332	JABIIP_00069	244,24	22	22	4,9E+07	11	8	17	Carbamidomethylation	76414	methylmalonyl-CoA mutase
1878	1834	LLHKPE_02058	155,95	22	22	4,9E+07	4	4	5	Carbamidomethylation	30521	Radical SAM protein
763	182	FCFFJI_02638	241,44	16	16	4,9E+07	12	12	14		131580	DUF4332 domain-containing protein
812	842	JABIIP_03017	209,06	29	29	4,9E+07	10	8	13	Carbamidomethylation	48077	Leucine-binding protein domain-containing protein
1046	992	LLHKPE_02079	190,96	21	21	4,9E+07	6	6	10	Carbamidomethylation; Oxidation (M)	48766	glutathione-disulfide reductase
